DATE,LA_Any,LA_Single,STL_Any,STL_Single,SEA_Any,SEA_Single,DEN_Any,DEN_Single,AUS_Any,AUS_Single,SLC_Any,SLC_Single,DC_Any,DC_Single,MEM_Any,MEM_Single,PHX_Any,PHX_Single,CHA_Any,CHA_Single,DET_Any,DET_Single,MIN_Any,MIN_Single,IND_Any,IND_Single,BOS_Any,BOS_Single,MIA_Any,MIA_Single,PHI_Any,PHI_Single,SF_Any,SF_Single,NY_Any,NY_Single,CHI_Any,CHI_Single,HOU_Any,HOU_Single,ATL_Any,ATL_Single,JAC_Any,JAC_Single,KC_Any,KC_Single,LV_Any,LV_Single
3/1/2005,2784.466578,1352.657629,1290.00918,1080.745318,2152.416988,1416.068269,1786.032434,1491.561539,1670.852073,1242.012801,640.2320774,537.3406792,3207.100859,2289.319104,724.7914611,751.0025489,4721.354896,3949.862815,1695.974046,1483.666762,1453.43884,1169.174146,1795.683635,1497.708104,1159.82443,1073.047273,1507.548077,660.6014014,3895.037634,1992.973091,1755.275983,1184.768308,1105.036428,633.6010702,5036.985466,1533.466977,4468.775297,3006.441691,4861.996171,4050.966027,5663.282839,4983.858028,2607.240296,1382.56277,1636.940403,1179.892242,2464.033417,2222.225106
4/1/2005,2563.495617,1271.869111,1166.442198,1102.85448,2048.741599,1436.531991,1451.507518,1305.4614,2351.839682,1277.413697,687.6568652,590.5632094,2863.734021,2155.58954,745.7377989,690.838669,5301.620928,4269.992385,1743.941323,1413.085341,1614.463106,1277.945745,2054.981823,1440.255927,1174.37458,1012.420431,1185.442745,584.5572062,4144.486862,1982.987028,1628.35703,1244.038222,1180.850401,683.6874722,6600.210984,1560.120327,4550.068767,2901.688204,4959.818841,4218.901719,5365.409046,4595.100843,2218.768656,1507.614129,1640.733531,1118.801712,2953.218657,2123.218448
5/1/2005,2176.685254,1235.578343,1361.787941,1082.97587,1720.677307,1423.100123,1422.31354,1267.286939,1632.11089,1399.716154,565.9777095,516.6972983,3370.293672,2353.13374,853.6700169,783.5261486,4492.564514,3918.004571,1791.85189,1364.756551,1273.287101,1043.707764,1985.678658,1524.591737,1140.655608,1039.655107,1366.43599,673.1785458,3118.769464,1890.556856,1634.640487,1217.079395,1272.472222,695.4233447,5366.68709,1602.02135,4238.751948,2878.584556,4587.43776,4072.699446,5979.757805,4786.574411,2068.184127,1410.584593,1159.630693,894.8353063,3349.459942,2475.169131
6/1/2005,3271.605841,1398.371245,1258.641943,1100.822931,2135.703069,1549.270582,1609.361361,1432.684562,1668.996341,1367.139951,600.1657838,577.9003043,4689.832033,2590.041948,1037.243827,848.4105849,4503.08598,4133.284814,1611.553056,1437.691143,1392.831182,1139.761983,1821.201791,1423.397639,1162.277919,959.7933814,1583.665444,643.6686912,4313.379989,1753.733603,1832.697476,1462.311443,1325.358203,750.9798256,5877.555767,1509.351841,4113.749542,2933.565576,5375.477635,4361.572138,5844.704811,4814.845435,1909.163687,1628.984853,1114.917344,880.5605265,3459.751461,2600.85145
7/1/2005,2317.25908,1221.353192,1237.325357,1005.839409,2445.660357,1422.221719,1985.778248,1477.410536,2036.979945,1380.85814,569.687272,491.5713759,2677.449956,1961.446786,1098.005628,875.7568046,4906.739765,3955.643869,1904.527883,1647.636026,1222.774578,1021.343142,1718.672291,1474.741526,1322.465981,970.190242,1471.505858,687.9381924,3982.059022,1730.994814,1775.555766,1326.551334,1249.598585,699.6058157,4983.908576,1710.952159,4513.05497,3206.539358,5452.343344,4314.575183,5561.084602,4800.444189,1659.037005,1500.342758,1334.946259,946.6631648,3595.020738,2654.716476
8/1/2005,4329.067715,1517.386688,1237.636344,1108.946469,1856.048472,1584.507459,1765.758032,1486.783256,1711.761003,1491.02768,734.9463547,688.0957424,2980.670998,1799.60904,917.7577793,788.2012593,5766.171106,4422.12936,2000.700511,1655.39769,1452.053028,1246.486243,1761.03641,1503.460167,1285.546041,1006.875443,1228.171701,718.4970772,3188.238313,1812.761634,1845.368597,1308.79866,1072.442913,678.7655502,5197.527107,1665.368561,4933.050637,3046.126493,5033.371494,4433.594459,6510.416507,5485.928291,3350.903415,1995.499473,1026.953301,988.2391148,3499.574994,3051.373592
9/1/2005,2941.570052,1875.05253,1150.038607,1028.976347,2240.033149,1523.402412,2013.851693,1708.144144,1881.532167,1561.332116,743.1290071,634.047465,1967.504403,1883.742026,839.8138071,725.0124047,5301.704767,4655.360951,2155.24316,1841.775936,1161.463169,985.2406137,1851.668425,1551.283297,1308.772833,1170.556835,1333.222876,821.4233872,3522.877486,2026.533794,1871.184516,1358.428463,1967.275279,971.1550099,5754.404938,1960.360993,4622.188951,3184.139492,5220.046457,4215.289465,6549.891446,5125.629056,2461.849423,2281.51332,1086.074345,963.6898761,3960.409232,2691.931883
10/1/2005,1763.95838,1371.977752,1144.215741,1074.719064,2113.537452,1494.168915,1678.488839,1448.300112,2404.930132,1525.250622,765.3970361,544.4401181,2206.526812,1966.743449,950.9146369,779.4895231,5795.131951,4453.625551,1932.052617,1741.331177,1195.797171,1001.700297,1784.927531,1427.241328,1920.742889,1103.206809,1280.859064,616.4883308,2919.728497,1301.31315,1484.489871,1194.007746,1055.816151,528.5008938,4386.89449,1540.20588,4303.477321,2692.242004,5543.556012,4487.252497,5956.033989,5425.581197,2211.160509,1488.807843,1132.9264,965.3419954,3152.647876,2992.503457
11/1/2005,2794.248431,1576.076907,1404.226876,1101.200346,2676.475337,1649.306505,1885.679316,1618.201392,1969.231363,2029.141448,1015.932494,595.355015,2853.502713,1996.065193,927.467747,990.759012,4660.336057,4541.818698,2293.261888,1945.656355,1219.753146,1006.632565,2105.685278,1401.190212,1215.906595,1118.773872,1263.29977,666.819647,4069.116511,2118.220288,1947.030657,1361.351019,1778.246859,565.1670887,5770.480425,1615.2937,4727.789013,3181.649965,4351.906078,4469.864992,6233.63806,5368.886715,1659.561709,1423.025672,1455.22587,1109.472967,4317.815971,2776.322431
12/1/2005,2775.781632,1306.553569,1345.231001,1074.683406,2365.027616,1587.16684,1626.848532,1579.345097,2317.969279,1864.462954,746.9239411,631.1707558,2635.601438,1656.838007,1050.819383,805.2437231,5170.458129,4674.034327,1668.034202,1586.668503,878.6541732,870.8796976,1560.917204,1393.213226,1420.140321,1027.570994,1454.387687,649.2608812,3152.540404,1738.463054,1503.326178,1234.979714,1053.513589,616.7445352,4798.888589,1399.945565,4554.57957,3258.378369,4164.01806,4295.346584,6028.275723,5413.387649,1944.957419,1353.130208,1068.638839,853.5573395,3063.664031,2847.101756
1/1/2006,3447.262803,1278.498957,1125.66682,986.7655824,2038.810328,1348.742586,1615.734634,1523.957351,2559.745723,1997.39411,558.0739452,537.5247018,3308.166511,1959.342978,834.3803109,709.4896726,5511.975124,4129.4156,1663.837443,1839.529604,1081.917012,816.189289,1859.160228,1447.525976,1425.830006,1123.0917,1211.628352,610.0935312,3224.170511,1934.3809,1678.303295,1138.993041,1110.548803,599.071818,5828.020894,1550.977378,4801.222215,3129.862166,7425.043048,4433.916543,6601.309616,5064.852888,1921.525604,1457.393649,1348.079073,1097.987301,3430.232039,2661.591729
2/1/2006,3263.246614,1464.713542,1107.063804,950.4658545,2072.124735,1438.527024,1840.444283,1404.136195,2007.864734,1354.090832,573.2843656,524.2940574,2646.215836,1906.73078,879.8869055,804.1600095,4244.655029,3385.946398,2305.991738,1883.435325,949.5848005,790.2843327,1802.252101,1407.398084,1302.747785,980.1012653,1367.855758,677.9963126,3097.04351,1631.722295,1518.661734,1167.056172,1660.906172,496.2359698,6237.368332,1801.466811,4847.235412,3085.064049,4786.107554,4354.968359,6031.86526,4948.950606,1816.474894,1332.077161,1903.836084,987.0926038,3085.525283,2665.478677
3/1/2006,2589.166129,1084.441706,1099.695867,989.6334268,1981.600703,1390.781188,1714.561577,1317.13241,2694.279576,1827.901346,708.7514907,639.6058252,2687.59649,1654.615218,954.6075852,698.313406,4423.721539,3348.99522,2395.930929,1832.345173,1059.166517,827.5406529,1585.507022,1235.284439,1252.179109,984.4325895,1509.462349,653.1791773,3839.944241,1727.601162,1565.827522,1145.369406,1603.446761,524.4292422,5848.093323,1688.805264,4342.002183,2888.458896,5784.465141,4593.125099,6518.248527,4855.170061,1682.072952,1330.008862,1076.006502,785.3624975,4543.329717,2603.826718
4/1/2006,3304.805801,1310.94997,897.2561432,856.5961721,2536.184507,1183.103922,1668.062719,1119.130663,2274.32565,1304.745843,591.4271897,495.0820297,2690.619362,1548.184392,752.1457622,696.1070553,3835.07857,3080.429021,2408.236271,1617.139039,915.5569493,588.5092358,1365.116103,1099.953016,979.6035447,761.9438282,1879.836224,577.4071596,2880.175758,1020.440441,1378.604532,995.4408662,789.3238282,477.3574152,4695.139576,1433.472055,4210.500243,2625.526125,5283.237495,3862.325364,5857.523175,4561.307591,1397.613836,1143.78386,949.6732443,779.7118799,2680.8632,1890.259665
5/1/2006,2210.180898,1103.965285,1119.308341,913.1934527,2354.427157,1266.119008,1870.654533,1259.001009,1705.391924,1355.923292,705.0039839,551.1298619,2500.548487,1608.617013,1465.260495,839.9162482,4432.044165,3313.815149,1855.713241,1783.007773,879.5509386,793.0283058,1384.662179,1035.175881,972.815282,810.9602957,965.0991974,512.3694644,3060.639108,1191.347937,1214.205925,1017.400583,1979.780393,558.1291038,4980.493826,1504.70782,4493.764743,2679.588485,6600.937471,5479.873019,6332.851341,4978.047206,1862.452332,1011.193741,1198.917471,797.241339,3140.494316,1792.777943
6/1/2006,2873.813772,1473.023878,1008.112893,815.7999271,2006.797127,1237.015597,1590.040867,1118.030827,2221.467279,1474.152092,764.9417469,709.4751689,2125.564081,1475.262518,824.6847729,689.5047765,3430.760579,2934.327318,1763.780462,1666.594215,966.9662991,718.2681664,1513.3054,1054.252357,907.3145587,784.6825571,1260.603254,563.0598865,2649.821448,1190.925634,1389.718619,978.0925979,1203.411,536.9355877,4547.62296,1416.371704,3755.895273,2244.620107,5625.522596,4477.922226,5943.073666,4949.390914,1531.569791,992.7612036,1183.335753,675.9035284,2174.413026,1664.184722
7/1/2006,2488.416392,1027.605346,1010.962173,763.6623077,2891.991567,1161.822486,1382.641826,894.7716414,1585.65085,1090.712678,563.5300898,555.0140304,1787.436312,1258.479766,705.5714474,629.5317733,3123.895974,2307.639871,2069.064185,1686.106403,733.0726572,597.2922472,1459.918813,905.6062604,816.9433791,751.9728235,988.9152313,481.0007998,1850.906059,1065.455326,1317.226098,877.2505152,580.471891,462.8953442,4541.411224,1353.941335,4070.531943,2087.532484,5815.591694,3908.829756,5676.028935,4747.084627,1650.649579,858.3460343,903.040952,653.548253,2269.379871,1418.475267
8/1/2006,2704.621297,897.9218232,964.7096702,781.2517943,1830.337199,1298.86222,1345.125862,904.7167482,2358.882756,1732.54869,598.4078439,490.6370876,1991.225871,1431.604183,778.6329459,629.4619042,2928.683535,2525.581995,1894.140408,1536.056877,639.3370102,563.9517383,1191.325474,959.8817113,780.7601616,714.1835054,1159.423006,466.1089979,2540.982195,1000.970868,1198.382172,896.3935271,1110.874429,449.3963777,5653.950283,1275.333621,3756.352066,2244.037966,5275.260787,4709.683961,6151.785925,4476.142489,958.7174032,761.1272352,1249.465457,681.9649952,2103.025207,1629.489985
9/1/2006,2653.299667,811.796851,906.4310645,696.8876278,2816.053282,1131.80138,1185.923634,664.3578261,2207.851853,1366.944476,538.1628823,432.3144454,2551.034114,1436.480501,670.7606489,628.5644643,2762.334618,2318.762928,2400.138912,1702.455786,562.8575809,509.9337864,1119.882418,830.3624004,820.0985596,625.1292249,1144.920724,480.6446672,2411.649975,887.2124746,1156.496122,834.3334529,869.6977088,379.9633668,4937.034101,1156.442358,3190.558435,1913.568158,5210.00122,4569.952861,4003.925484,3680.69386,656.6153826,623.2218674,1045.173598,621.9066673,1481.135798,1132.964096
10/1/2006,2613.43337,849.4575086,912.7505296,699.1770193,1838.035336,1225.024886,1050.675033,946.2571879,1789.953902,1298.037593,532.7274362,479.3088551,2007.378903,1339.187449,800.4351262,648.7106391,2423.963466,1970.205552,2131.755995,1839.357945,568.5810155,506.5274618,853.5045085,828.9142076,659.9355694,584.3540901,1035.826585,503.0529588,1699.462363,942.6050381,991.8282407,822.2870431,930.9279845,447.3175931,4277.516763,1153.809377,3373.115862,1887.881241,5499.066105,4246.182552,5910.923684,4432.649947,1028.621017,628.9034451,918.1479929,563.2440074,1723.490615,1106.08782
11/1/2006,2295.793699,806.1928648,904.9774793,740.0267776,1325.987814,1000.555724,1091.158982,917.1245662,2214.120394,1368.337888,576.4853948,456.2271422,2114.848663,1470.82293,824.1641759,898.8625892,2598.284041,2616.679124,1802.825153,1152.531646,518.4181817,486.1089305,935.5870869,788.9727255,859.5077869,591.7994167,1070.712441,438.0612796,1987.053805,941.0096298,1061.05297,836.2583117,801.3698306,448.8658371,4455.203803,1161.220701,3047.296004,1908.706727,5672.236791,4142.365145,4914.42818,3885.132357,1488.610525,644.6819946,872.3717231,586.7614937,1389.584055,1153.248955
12/1/2006,3155.394529,704.0191997,853.9727976,701.900929,2045.260921,957.0570984,1324.718356,844.5809354,2256.132833,1295.045439,540.9851779,417.3984789,1090.322232,1216.318362,608.940837,542.6527425,2753.052419,2585.703904,2924.600791,1877.328139,569.5688945,518.8608645,1239.875543,818.1766159,700.7961048,651.1950046,1117.252673,445.3748661,2643.255339,766.2221593,998.6569492,890.403382,842.9899854,450.7916176,4592.511646,1150.540243,2878.663978,1752.213204,5785.1175,4192.488972,4280.797811,3535.238201,847.8961664,551.1211707,743.2737812,547.5163447,2167.184564,1416.258306
1/1/2007,2346.115518,962.8489246,1110.081597,914.7822686,2954.804582,1185.343075,1299.199096,796.7207085,1563.0776,857.2692147,505.8113328,493.0519548,1684.282215,1288.520718,1019.484119,629.1449423,2921.256151,2990.007311,2361.93231,2062.653326,481.5235493,455.2139778,1412.274351,778.5908109,769.1878835,796.8170802,2174.650445,443.4278883,1146.125131,729.9116118,1486.657834,901.2690518,818.5842391,540.061561,5538.690205,1193.014802,4595.191617,2142.854229,5129.305173,4119.187983,4748.852085,3431.843876,1295.624303,637.3960253,591.7227886,526.4042799,1870.162312,1432.708489
2/1/2007,1566.706564,857.8784549,1037.805132,776.8294236,3441.853317,1228.112127,1337.449133,750.5035679,1938.853041,1344.223063,744.0360042,375.7622624,2231.954213,1590.796166,704.7299032,576.8076055,5653.076115,3029.222107,1687.070891,1502.578842,530.9517995,464.8385112,773.7255167,689.3218487,724.5363307,527.1383467,794.9152072,379.2287498,1649.760422,750.2732931,1131.368564,843.6093064,770.2550537,543.1855171,4527.933499,966.6814862,3316.465453,1741.449759,6073.071734,4149.12945,4402.138365,3279.989029,1336.128813,704.8462364,591.959585,544.9011151,1642.847724,1290.570212
3/1/2007,3001.70619,966.0500494,900.6202801,740.9365695,2376.590816,1207.60366,940.8024634,665.2626965,1263.790227,1178.921521,488.0666032,375.0549409,2348.72817,1412.756767,855.9312583,553.6302182,4708.439984,2963.885406,1671.646653,1443.904193,522.2934566,436.3167586,1172.860233,858.9623931,677.3496999,611.747361,793.5058392,374.1621938,1304.412449,731.569415,1132.920438,818.9251645,1076.249506,490.2118862,4549.742581,1102.194604,3226.677131,1773.438429,5941.562979,4170.015034,4457.35213,3340.416664,794.5706596,653.8791342,952.8133566,684.8106769,1650.626467,1504.597521
4/1/2007,2179.216401,793.184901,1188.845631,685.5463335,1805.96322,1113.630526,1457.699482,786.6492454,1331.685202,1078.400338,500.9440674,321.4130077,1881.061468,1147.790553,591.4507664,466.5035893,2734.79893,2379.36436,1729.190295,1458.556379,397.7693268,353.189556,995.9231615,783.1157151,812.4584544,652.7250065,819.3361759,434.7814188,1315.101962,680.1961546,1081.895429,832.8218869,907.9373825,379.6511507,4980.167491,1070.71774,2598.423743,1678.898237,4277.169277,3566.03739,4723.230539,2988.286373,1038.476207,800.2523779,665.9236171,514.029511,2022.655838,1412.87477
5/1/2007,2818.373972,774.9267579,914.879567,745.1072265,2522.379158,1192.833381,1366.084845,968.0833951,1807.949716,1196.877418,519.4002977,435.0824761,3265.021194,1515.486951,804.7888737,601.0977996,2824.663188,2322.138072,2019.696731,1415.508727,440.3737021,361.7779394,979.2059562,759.6589677,749.5557338,630.5848164,973.5394378,523.9760466,1695.68142,605.5962944,1136.027874,867.1816477,905.4649575,448.3159133,4384.32263,1033.537979,3049.17841,1740.869417,5316.624009,3802.827991,4337.188507,2918.826611,1258.747268,849.527554,896.8957361,615.5484899,1668.654548,1245.794505
6/1/2007,1327.24165,754.2652843,860.4251626,704.0850122,1717.826876,1065.655581,1809.073477,722.4094196,1253.791591,1035.791042,443.5495054,369.6640396,1741.721171,1266.433161,507.0201891,462.1039294,3021.771048,2099.276759,1809.718178,1196.993299,375.6189314,322.3713247,832.1698497,675.647566,640.5428881,575.5211867,642.3405537,397.5157661,1644.568389,626.8751242,1122.47476,829.4941862,627.8570084,347.5424168,4644.135461,1068.680148,3091.97538,1613.965434,5504.253155,3217.146425,3680.156018,2612.906505,514.2668657,533.0597214,791.7704715,535.3460021,1174.46659,1003.259678
7/1/2007,1656.974622,894.2789342,781.5719628,633.4168336,1864.725091,960.7393485,964.5132297,724.5031529,3685.281146,974.7553794,549.5785556,337.3605473,1601.800704,1290.927496,606.1378607,450.7663789,2337.37726,1951.809481,1794.094002,1206.639379,373.3411065,335.8915341,865.3785664,609.4514747,644.5667645,544.1835612,990.1781069,415.4350964,1272.104337,807.3634629,934.5843384,793.2545675,1049.604689,377.9559567,5122.769897,1007.185746,2349.010229,1500.431195,4829.117814,3278.894966,3509.856263,2469.063311,933.9954687,651.3870113,727.5029277,469.134608,998.4125668,829.6129993
8/1/2007,3595.790675,680.7469969,722.9095173,589.6181169,2592.318732,983.8232752,887.1739714,677.7807405,1626.375165,910.0455004,522.7865738,284.230962,1697.620544,1164.770959,632.2785619,464.1011348,2616.198441,1924.01002,1394.658679,1140.369946,323.1098459,317.7263727,706.2051604,535.5684085,754.4112916,657.2268172,783.1379661,427.1454228,1046.184435,549.3744779,1462.784139,840.1281971,888.649168,302.3211115,4390.629178,1181.621537,2359.564303,1416.058567,4905.19486,3321.81277,3108.820918,2419.658228,820.4246324,623.8265401,473.5675523,455.7530543,2184.065093,825.8995279
9/1/2007,1894.333601,568.7406517,655.2791234,605.5648825,1705.519336,790.7655652,685.6063185,496.9525914,1078.208082,867.5679423,363.0531121,265.0132425,1022.609849,942.7799276,452.8434549,365.3875192,2608.080362,1342.157664,1587.214279,1035.258752,330.1305537,300.5008512,684.5113319,552.1692676,619.4568791,492.727583,693.5655996,362.8429676,754.8287447,456.4823144,983.1950798,680.5263662,667.6443501,289.0651114,4154.944658,837.7422968,2624.349893,1157.62035,4698.144422,3236.015243,2865.743162,2032.954453,945.4773025,533.2233875,463.4377797,348.9848864,3066.538462,793.6384331
10/1/2007,2461.389654,657.614604,855.7217986,629.62763,2040.445258,857.6711702,1440.094369,549.8895634,1490.911288,1066.028398,330.5217442,239.8128015,1498.714076,970.2684867,411.4620811,369.0470202,1508.33666,1343.420936,1460.29643,1005.393513,299.442846,268.9391246,627.893945,530.3880483,643.6882824,590.4289223,782.0266119,428.2096299,910.0626064,307.6115752,1098.279877,722.4036319,617.9334441,342.5817834,4872.755487,993.1279367,2367.8686,1321.404042,5117.70255,3198.675252,2728.940204,1944.655025,476.3334357,421.8873431,717.3330704,449.8092262,5886.560417,1628.437707
11/1/2007,1609.730701,512.4601316,764.432501,602.7305937,1760.590866,813.2615644,650.1049457,464.6023493,1536.447577,836.1540073,294.0095742,208.5776271,1537.1315,983.5646741,982.5599866,315.0133915,3196.866467,1327.35087,2057.044939,987.0077053,315.0793886,240.1178392,687.5731844,504.5990969,601.636026,547.2078625,705.4413373,414.4504537,899.9317168,431.374755,733.2155265,697.2493662,566.8463762,273.5498595,4415.300612,925.0477171,2311.333016,1182.252061,5207.998938,3125.984781,2629.333136,1863.413983,773.2973855,373.2964974,528.1014502,385.7873073,2190.781587,978.5502553
12/1/2007,1440.882716,618.0773164,525.4249299,480.6834708,1574.939008,685.5313195,1217.226862,427.8742994,1210.226966,845.1085776,168.7419923,171.2608459,2347.919185,906.3784292,348.1401741,297.2739501,1417.702436,1139.227392,967.7420715,769.0738696,210.9677885,239.7089668,509.960217,445.6390217,568.1185604,467.5603559,586.5747831,514.3076257,956.7416287,412.3099449,1024.846416,614.2600393,893.8808913,388.2522251,3901.808494,748.0868992,2405.568475,967.5111873,4330.3098,2370.706932,2116.232741,1366.247901,732.8502644,434.3872714,550.3559537,351.1495618,779.9535704,329.3123726
1/1/2008,1453.671664,510.4943975,633.4932669,545.0267073,1469.506465,715.5664939,1027.917683,397.5282022,1710.93868,874.2026108,368.478488,174.5628806,1819.685988,925.0299967,231.5248096,264.8851937,1982.312786,1205.372896,1456.083842,814.9754371,283.7461094,230.6363959,610.7363668,419.4162387,452.6133219,426.1985236,598.3203867,344.9318457,709.5852153,505.0087725,1089.586417,698.4010396,1493.56935,245.8887423,4416.49568,938.2594899,2508.959153,1009.627243,3280.547147,2744.653609,2317.298468,1604.628221,821.4653208,511.1873939,959.9623969,319.5388341,506.9253183,432.7179739
2/1/2008,2104.141076,455.1395235,550.7810749,471.4665579,1762.074725,645.8300451,1078.618392,389.6936494,1549.044767,776.1220728,228.2176985,233.2514,1447.709533,821.8445174,241.7368345,248.6773333,1525.260042,1148.691699,1227.348691,1076.643,370.9189512,197.9847714,489.4883532,400.9914133,909.0427167,425.435747,551.7341145,339.3238945,1142.684359,388.4755367,984.8101752,762.6753339,597.8148263,235.7354998,3561.791592,856.6584062,1272.789286,844.9797189,3900.009594,2765.110108,1936.874472,1745.932144,471.9958864,452.5564916,885.2756867,297.7696124,1743.427625,449.944807
3/1/2008,555.8800764,308.0640773,444.3146863,410.9963719,1476.154258,630.8363558,633.2699178,373.7381913,1326.480321,739.3015811,264.5038544,146.7688959,1194.322139,732.4474229,259.3193021,258.5874793,1458.872587,1004.457966,891.9396578,628.3664319,215.564676,141.4886842,556.8067825,295.0597538,392.7388298,364.233549,861.894851,254.527619,852.4079331,331.3179784,931.7102728,525.4631584,528.2714041,189.1870515,3051.32651,780.4297995,1399.973204,675.2229633,4427.931423,2479.92931,1594.265494,1339.728813,753.8276552,413.5809816,488.3028836,293.4520791,425.6037498,327.9850997
4/1/2008,1440.418825,503.6722553,641.1287279,460.5993547,1691.758777,661.4681148,719.55789,427.4513697,1023.665731,840.7484876,592.7325151,195.070873,1240.473567,792.7897666,377.1098957,263.8496421,1979.169456,1145.329474,770.9329064,660.7569486,243.9567886,213.315391,466.7032997,378.3143943,483.4523323,425.6807533,671.6808917,310.5894976,756.9311,339.0908835,1004.099072,611.8833885,1381.793619,198.7165791,3531.228,811.8725758,2639.551588,903.1125553,4683.930804,2635.34167,1777.786739,1523.756928,574.4888648,478.1732546,560.5190938,287.4030018,819.0509214,542.0989664
5/1/2008,1920.088884,407.7724875,476.7619995,401.7448267,1286.806394,572.1569868,1169.32608,405.2835197,1458.261211,759.0157034,297.7397886,178.0963541,1068.726438,646.6751099,247.5214394,201.4704009,1769.140477,1118.465203,1442.822629,871.916125,275.0427028,181.9253043,551.0203966,410.0237582,649.4322411,375.1095392,622.7851363,320.7957765,422.7079507,284.5297323,899.7761904,622.6190306,348.0157961,154.5656451,5872.920712,766.4663223,1371.4014,748.6469503,3515.557567,2591.494664,1557.792363,1376.504371,538.8365493,472.5514077,426.8210272,230.8271321,1022.816748,596.4069357
6/1/2008,1094.93854,346.9101398,534.7069642,402.8672402,1634.357454,500.0268241,722.0854912,392.2991483,1131.697959,615.7630184,297.2064603,122.3482901,1167.137191,768.64607,209.5963401,201.7248545,1722.600689,1062.143603,1179.577366,502.331874,208.6892342,168.6574369,512.4244021,340.9596731,790.1899291,366.8443897,1532.587791,264.845974,518.1874465,292.5781117,979.8377048,537.0963698,358.1904938,215.5840409,14105.04359,723.1090059,1273.199874,709.8714791,2963.002117,2463.039994,1766.815502,1029.563293,661.0050253,428.4834706,313.5849716,217.5129997,1609.654951,640.3004163
7/1/2008,1256.806723,354.0444548,486.7042729,402.3434625,1068.911806,545.6735601,563.2282349,351.934868,1074.55654,672.125745,316.8170062,138.294269,1245.465511,775.2137691,646.3909627,230.3545509,1544.89769,1085.679653,1010.468282,571.5048102,211.8806403,171.7695203,490.8763461,410.1219819,495.6716731,367.5399723,513.9136035,266.0883941,592.3841969,269.1248232,689.0657427,561.1862401,522.7543755,256.178956,3314.153995,685.75308,1347.856551,720.7991554,4375.322391,2638.108475,1633.853058,865.3176375,505.6692489,457.785449,426.4365032,242.2861691,1211.093806,624.8912556
8/1/2008,829.5310325,341.1620551,378.9682526,304.4215409,1259.45767,467.3408184,598.4398093,335.9908154,1080.442876,574.0288917,318.901836,156.6897122,1058.542045,762.2400631,284.5407316,163.3769127,1221.183347,817.7158596,976.7229934,586.3968576,194.3618372,123.6226259,543.7512347,382.4824343,609.2209296,388.8654889,455.8170785,278.3038417,796.4026353,249.7743383,686.8282438,508.7444939,309.391642,167.2431124,1791.031944,673.5575483,1340.034711,611.9368021,3314.752151,2214.39899,1519.557332,793.2333251,834.0201515,376.9877544,529.0331905,197.5498353,1525.497413,490.5132325
9/1/2008,1203.92284,368.3920777,494.4685871,361.8233995,1118.766097,460.8353543,376.9781783,303.7351527,984.4060495,765.708706,414.1615471,133.4725418,1015.716512,734.570938,269.8895327,177.1401258,1394.563647,786.2178408,584.7837175,472.7212644,221.4883153,151.0483738,760.8887216,367.960124,369.2179974,362.0767954,630.1909335,306.431785,649.1358209,248.3519489,785.9512919,546.0652835,490.1523338,177.2883185,2377.067287,712.0667737,863.4492283,613.6161604,3008.810497,1867.302974,1858.271623,1209.248146,488.5091577,486.3460785,314.8356415,262.6774385,1144.215312,576.1640738
10/1/2008,1110.822603,285.8291024,428.3349149,376.6480362,1136.82924,422.345754,1315.299129,275.9093218,1009.954941,577.329673,512.2456985,146.7700483,1333.701964,1165.990418,146.9820319,129.6901859,1130.971515,648.8624253,862.9052638,449.1289937,179.5078193,158.7973096,405.7794665,385.782199,513.2857103,313.3441283,407.9551321,235.9742194,464.5553316,205.1478072,913.2902165,511.0462742,288.0381086,215.8303466,1901.32943,652.7402412,912.3229623,582.8385018,3088.684037,1995.681595,1525.234889,738.2608456,411.7908903,297.1854825,274.3399099,165.5161962,1130.933944,431.4732923
11/1/2008,1617.649514,281.5096458,289.1916013,281.5466218,643.5674834,304.878637,598.255721,234.6594638,777.6000319,406.0693731,313.2865187,159.4449184,789.2314388,614.9741092,132.8027197,98.39472657,666.4509146,498.3921016,692.2250222,364.6095095,95.97183903,108.5932061,222.4215798,215.4204297,453.5029553,270.0933122,313.5960527,215.9596776,310.4258542,167.5173039,487.8915924,385.7841705,625.1791976,172.2552188,1502.313858,560.920495,809.0962432,466.1378151,2594.124773,1647.750247,465.0270486,430.1572301,363.0637786,312.1222972,468.6071927,136.1382754,441.2535312,292.4487035
12/1/2008,541.693853,224.5453145,359.7639488,285.4735006,512.5118831,337.5381262,207.3589761,188.9077033,1045.53699,422.4076913,352.4802042,150.7272136,1066.586691,678.6414678,101.0786949,111.2101229,504.7269518,507.9553986,825.415394,308.5595897,158.6369383,87.58963269,341.4795601,259.9432162,326.63054,266.3095859,364.4163273,197.1268314,840.3401338,189.4312985,498.5128359,440.2807269,392.7260496,128.6922451,1487.434445,574.3523626,957.4989605,321.7282029,2527.623203,1449.379232,596.7641687,460.2705215,343.708218,332.4777397,148.4421719,131.2090677,512.0494441,213.3151503
